id,sample_id,input_fq1,input_fq2,output_dir
A4_1001000295,A4_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A4_1001000295/A4_1001000295_S221_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A4_1001000295/A4_1001000295_S221_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A5_1001000292,A5_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A5_1001000292/A5_1001000292_S4_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A5_1001000292/A5_1001000292_S4_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A5_1001000293,A5_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A5_1001000293/A5_1001000293_S82_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A5_1001000293/A5_1001000293_S82_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A5_1001000295,A5_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A5_1001000295/A5_1001000295_S222_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A5_1001000295/A5_1001000295_S222_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A6_1001000292,A6_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A6_1001000292/A6_1001000292_S5_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A6_1001000292/A6_1001000292_S5_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A6_1001000293,A6_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A6_1001000293/A6_1001000293_S83_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A6_1001000293/A6_1001000293_S83_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A7_1001000292,A7_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000292/A7_1001000292_S6_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000292/A7_1001000292_S6_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A7_1001000293,A7_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000293/A7_1001000293_S84_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000293/A7_1001000293_S84_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A7_1001000294,A7_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000294/A7_1001000294_S156_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000294/A7_1001000294_S156_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A7_1001000295,A7_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000295/A7_1001000295_S224_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A7_1001000295/A7_1001000295_S224_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A8_1001000292,A8_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A8_1001000292/A8_1001000292_S7_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A8_1001000292/A8_1001000292_S7_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A8_1001000294,A8_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A8_1001000294/A8_1001000294_S157_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A8_1001000294/A8_1001000294_S157_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A9_1001000292,A9_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A9_1001000292/A9_1001000292_S8_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A9_1001000292/A9_1001000292_S8_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
A9_1001000295,A9_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A9_1001000295/A9_1001000295_S226_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/A9_1001000295/A9_1001000295_S226_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B10_1001000295,B10_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B10_1001000295/B10_1001000295_S239_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B10_1001000295/B10_1001000295_S239_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B11_1001000294,B11_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B11_1001000294/B11_1001000294_S164_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B11_1001000294/B11_1001000294_S164_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B11_1001000295,B11_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B11_1001000295/B11_1001000295_S240_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B11_1001000295/B11_1001000295_S240_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B12_1001000292,B12_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B12_1001000292/B12_1001000292_S20_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B12_1001000292/B12_1001000292_S20_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B12_1001000294,B12_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B12_1001000294/B12_1001000294_S165_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B12_1001000294/B12_1001000294_S165_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B12_1001000295,B12_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B12_1001000295/B12_1001000295_S241_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B12_1001000295/B12_1001000295_S241_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B1_1001000292,B1_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B1_1001000292/B1_1001000292_S11_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B1_1001000292/B1_1001000292_S11_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B1_1001000294,B1_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B1_1001000294/B1_1001000294_S159_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B1_1001000294/B1_1001000294_S159_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B3_1001000294,B3_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B3_1001000294/B3_1001000294_S160_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B3_1001000294/B3_1001000294_S160_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B3_1001000295,B3_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B3_1001000295/B3_1001000295_S232_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B3_1001000295/B3_1001000295_S232_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B4_1001000292,B4_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B4_1001000292/B4_1001000292_S14_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B4_1001000292/B4_1001000292_S14_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B5_1001000292,B5_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B5_1001000292/B5_1001000292_S15_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B5_1001000292/B5_1001000292_S15_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B5_1001000293,B5_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B5_1001000293/B5_1001000293_S90_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B5_1001000293/B5_1001000293_S90_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B5_1001000294,B5_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B5_1001000294/B5_1001000294_S161_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B5_1001000294/B5_1001000294_S161_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B6_1001000293,B6_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B6_1001000293/B6_1001000293_S91_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B6_1001000293/B6_1001000293_S91_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B6_1001000295,B6_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B6_1001000295/B6_1001000295_S235_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B6_1001000295/B6_1001000295_S235_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B7_1001000293,B7_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B7_1001000293/B7_1001000293_S92_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B7_1001000293/B7_1001000293_S92_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B7_1001000295,B7_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B7_1001000295/B7_1001000295_S236_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B7_1001000295/B7_1001000295_S236_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B8_1001000292,B8_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B8_1001000292/B8_1001000292_S16_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B8_1001000292/B8_1001000292_S16_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B8_1001000294,B8_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B8_1001000294/B8_1001000294_S163_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B8_1001000294/B8_1001000294_S163_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B8_1001000295,B8_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B8_1001000295/B8_1001000295_S237_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B8_1001000295/B8_1001000295_S237_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
B9_1001000295,B9_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B9_1001000295/B9_1001000295_S238_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/B9_1001000295/B9_1001000295_S238_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C10_1001000292,C10_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C10_1001000292/C10_1001000292_S28_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C10_1001000292/C10_1001000292_S28_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C10_1001000294,C10_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C10_1001000294/C10_1001000294_S173_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C10_1001000294/C10_1001000294_S173_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C10_1001000295,C10_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C10_1001000295/C10_1001000295_S251_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C10_1001000295/C10_1001000295_S251_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C11_1001000292,C11_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000292/C11_1001000292_S29_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000292/C11_1001000292_S29_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C11_1001000293,C11_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000293/C11_1001000293_S103_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000293/C11_1001000293_S103_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C11_1001000294,C11_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000294/C11_1001000294_S174_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000294/C11_1001000294_S174_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C11_1001000295,C11_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000295/C11_1001000295_S252_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C11_1001000295/C11_1001000295_S252_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C12_1001000292,C12_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C12_1001000292/C12_1001000292_S30_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C12_1001000292/C12_1001000292_S30_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C12_1001000295,C12_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C12_1001000295/C12_1001000295_S253_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C12_1001000295/C12_1001000295_S253_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C1_1001000292,C1_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C1_1001000292/C1_1001000292_S21_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C1_1001000292/C1_1001000292_S21_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C1_1001000294,C1_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C1_1001000294/C1_1001000294_S166_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C1_1001000294/C1_1001000294_S166_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C2_1001000292,C2_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C2_1001000292/C2_1001000292_S22_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C2_1001000292/C2_1001000292_S22_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C2_1001000293,C2_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C2_1001000293/C2_1001000293_S97_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C2_1001000293/C2_1001000293_S97_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C3_1001000294,C3_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C3_1001000294/C3_1001000294_S167_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C3_1001000294/C3_1001000294_S167_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C3_1001000295,C3_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C3_1001000295/C3_1001000295_S244_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C3_1001000295/C3_1001000295_S244_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C4_1001000292,C4_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C4_1001000292/C4_1001000292_S23_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C4_1001000292/C4_1001000292_S23_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C4_1001000293,C4_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C4_1001000293/C4_1001000293_S99_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C4_1001000293/C4_1001000293_S99_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C4_1001000294,C4_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C4_1001000294/C4_1001000294_S168_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C4_1001000294/C4_1001000294_S168_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C5_1001000292,C5_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C5_1001000292/C5_1001000292_S24_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C5_1001000292/C5_1001000292_S24_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C5_1001000295,C5_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C5_1001000295/C5_1001000295_S246_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C5_1001000295/C5_1001000295_S246_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C6_1001000292,C6_1001000292,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000292/C6_1001000292_S25_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000292/C6_1001000292_S25_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C6_1001000293,C6_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000293/C6_1001000293_S100_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000293/C6_1001000293_S100_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C6_1001000294,C6_1001000294,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000294/C6_1001000294_S169_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000294/C6_1001000294_S169_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C6_1001000295,C6_1001000295,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000295/C6_1001000295_S247_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C6_1001000295/C6_1001000295_S247_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
C7_1001000293,C7_1001000293,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C7_1001000293/C7_1001000293_S101_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/170125/C7_1001000293/C7_1001000293_S101_R1_001.fastq.gz,s3://darmanis-group/singlecell_lungadeno/immuneCells_9.27/trinity_out/
